标题,链接,发布时间,内容
一分钱玩死你,"https://guba.eastmoney.com/news,300332,728003621.html",2017-11-14 13:46:04,一分钱玩死你
这么多喷子,"https://guba.eastmoney.com/news,300332,727992962.html",2017-11-14 13:28:01,这么多喷子
这股与众不同，大盘涨他不涨，大盘跌它跟着跌，跌的总比涨得多，屡创新低，真奇葩，都,"https://guba.eastmoney.com/news,300332,727984384.html",2017-11-14 13:10:54,这股与众不同，大盘涨他不涨，大盘跌它跟着跌，跌的总比涨得多，屡创新低，真奇葩，都套里了。不知何时能解套。
环保公用行业：京津冀供暖季大气政策持续高压 11-14 10:56 来源：申万宏,"https://guba.eastmoney.com/news,300332,727980223.html",2017-11-14 12:59:30,"环保公用行业：京津冀供暖季大气政策持续高压
11-14 10:56 来源：申万宏源 7评论
相关股票: 华能国际大唐发电华电国际皖能电力京能电力上海电力内蒙华电
本期行业观点：
环保板块观点 1: 京津冀及周边“ 2+26”城市部分工业行业今明年秋冬需错峰生产，预计大气监管维持高压政策。 工业和信息化部、环境保护部日前印发通知，要求京津冀及周边地区“ 2+26”城市部分工业行业 2017 年至 2018 年秋冬季实行错峰生产。其中，钢铁焦化铸造行业实施部分错峰生产。“ 2+26”城市中石家庄、唐山、邯郸、安阳等重点城市，采暖季( 2017 年 11 月 15 日至 2018 年 3 月 15 日)钢铁产能限产 50%。其他“ 2+26”城市根据所在地秋冬季环境空气质量自行决定限产水平。鼓励空气污染治理任务重的城市，根据实际情况制定更加严格的限停方案。 9 月份，北京、廊坊、天津空气质量有所恶化，均进入倒排前十城，同时，京津冀 9 月份的 PM10 浓度同比上升幅度较大，有恶化趋势。 PM10的主要来源为工业燃煤以及施工扬尘等， 当下进入供暖季， 17 年北京 PM2.5 硬指标60ug/m3 底线目标任务艰巨， 预期后续政策监管将持续高压。
公用板块观点： 11 月 10 日， 国家发改委发布“关于全面深化价格机制改革的意见”。 文中提出， 结合有序放开发用电计划，扩大市场形成发电、售电价格的范围，加快推进电力市场交易，完善电力市场交易价格规则，健全煤电价格联动机制。 我们认为，当前的煤电联动机制着眼于协调煤炭、电力企业之间的利益关系， 未能完善煤碳、电力、电网和下游用电户作为整体的电价传导机制。 在进一步健全煤电联动机制之前，或将多方协调利益平衡，改善火电企业盈利能力处于底部的境遇。 随着电价市场化的推进， 我们认为大火电仍具备低成本、高能效以及发电平稳的天然优势，长期可保持较优的盈利能力。
重点池推荐：
公用行业： 1) 火电： 华能国际、 大唐发电、 华电国际、 皖能电力、京能电力、 上海电力、内蒙华电； 2) 水电： 长江电力、桂东电力、 桂冠电力； 3)清洁能源： 联美控股、 百川能源、深圳燃气、中国核电。
环保行业： 1)大气+监测： 清新环境、 雪迪龙。 2)水环境： 万邦达、中金环境、 天壕环境、 博世科。 3) 固废： 启迪桑德、 中再资环、 东江环保、 龙马环卫。
编辑：东方财富网
分享到
朋友圈 微博"
习惯了又开始横盘，下周一短命机构又开始砸盘,"https://guba.eastmoney.com/news,300332,727954256.html",2017-11-14 11:42:36,继续砸呀！六元以下等着满仓呢
炒股最痛苦的事情莫过于低位割肉后，行情走好再高价买入的人。要不就是低价卖出了，以,"https://guba.eastmoney.com/news,300332,727938274.html",2017-11-14 11:15:28,炒股最痛苦的事情莫过于低位割肉后，行情走好再高价买入的人。要不就是低价卖出了，以后的上涨行情又太纠结不敢高于卖出时价位买入，那好吧，基本后面的上升趋势又与你无关了。
大盘指数在高位向下调整时，前期涨幅大的品种当规避，重点关注超跌绩优个股的补涨行情,"https://guba.eastmoney.com/news,300332,727927628.html",2017-11-14 10:59:00,大盘指数在高位向下调整时，前期涨幅大的品种当规避，重点关注超跌绩优个股的补涨行情。
不要盲目加仓，还会跌，放心，有补仓的时间,"https://guba.eastmoney.com/news,300332,727919311.html",2017-11-14 10:46:43,不要盲目加仓，还会跌，放心，有补仓的时间
突然涨停就搞笑了,"https://guba.eastmoney.com/news,300332,727908798.html",2017-11-14 10:32:31,一群人出去会不会后悔死
什么人老是打压，也该查查了,"https://guba.eastmoney.com/news,300332,727907403.html",2017-11-14 10:30:40,什么人老是打压，也该查查了
天壕环境的大阳线不会在今天，应该在明天出现，拭目以待吧！,"https://guba.eastmoney.com/news,300332,727906426.html",2017-11-14 10:29:20,天壕环境的大阳线不会在今天，应该在明天出现，拭目以待吧！
今天不涨，天打雷辟,"https://guba.eastmoney.com/news,300332,727904701.html",2017-11-14 10:27:01,今天不涨，天打雷辟
天壕与通用电气合作了是真的吗？,"https://guba.eastmoney.com/news,300332,727901386.html",2017-11-14 10:22:38,真的？
中环环保都涨停了,"https://guba.eastmoney.com/news,300332,727896119.html",2017-11-14 10:14:59,中环环保都涨停了，北京股不行呀
都是散户在抄底,"https://guba.eastmoney.com/news,300332,727892123.html",2017-11-14 10:09:09,昨日大资金砸了5000w，今天买盘才几百万。没戏
没有量，反弹无力,"https://guba.eastmoney.com/news,300332,727890104.html",2017-11-14 10:06:14,没有量，反弹无力
看来今天要企稳了，应该跌到6元左右啊,"https://guba.eastmoney.com/news,300332,727888266.html",2017-11-14 10:03:35,看来今天要企稳了，应该跌到6元左右啊
:好消息：赛诺水务，北京华盛，霸州正茂三马业绩贡献喜人，望大家莫悲观，股市就二字,"https://guba.eastmoney.com/news,300332,727850532.html",2017-11-14 08:16:07,:好消息：赛诺水务，北京华盛，霸州正茂三马业绩贡献喜人，望大家莫悲观，股市就二字……坚持。……不挣不出。
超底天壕，玩死庄家,"https://guba.eastmoney.com/news,300332,727881669.html",2017-11-14 09:53:52,超底天壕，玩死庄家
转发1000个群超底，天壕环境,"https://guba.eastmoney.com/news,300332,727878047.html",2017-11-14 09:48:33,转发1000个群超底，天壕环境
股市跌成这祥，股指没反映...，新股还在发...,"https://guba.eastmoney.com/news,300332,727875892.html",2017-11-14 09:45:06,中国股市垃圾场形成的根源主要是重要股东吐现离
公司做事要有良心。支持你的股民才不会灰心,"https://guba.eastmoney.com/news,300332,727872147.html",2017-11-14 09:38:46,公司做事要有良心。支持你的股民才不会灰心
如果高开可以看看9月19的走势,"https://guba.eastmoney.com/news,300332,727863762.html",2017-11-14 09:19:02,如果高开可以看看9月19的走势
两次增发的上市流通时间分别是2018年9月1日和2020年1月19日,"https://guba.eastmoney.com/news,300332,727702747.html",2017-11-13 19:44:37,"第一次增发，2015年8月21日，增发3876万股，价格12.9元，上市流通时间为2018年9月1日，持股3年，期间15年分红10送10派0.8元，16年派0.15元，成本约为6.40元（7752万股），加上每年利息，如果按10%算，那么实际成本至少8.3元，现价亏损快20%了。
第二次增发，今年1月18日增发6361万股，价8.24元，上市时间还早，要2020年1月19日，实施还不到一年，算上10%利息，成本在9.06元，这批资金已经被套25%了。
阴谋论一下，这次挖坑就是找长期底部，为增发上市打底，基金减仓正好配合清洗行动，下跌更惨烈。。。"
此股最近的惯例都是星期一下砸然后横盘,"https://guba.eastmoney.com/news,300332,727675723.html",2017-11-13 18:18:30,照这走势月底六元以下应该有机会补仓了
6.75全仓进了，明天赚5个点就走,"https://guba.eastmoney.com/news,300332,727595764.html",2017-11-13 14:43:57,6.75全仓进了，明天赚5个点就走
都去证监会官网留言举报违规减持，让机构罚钱,"https://guba.eastmoney.com/news,300332,727583061.html",2017-11-13 14:22:06,都去证监会官网留言举报违规减持，让机构罚钱
天豪公司董事长因为出来解析下为何股票天天跌。,"https://guba.eastmoney.com/news,300332,727698355.html",2017-11-13 19:31:38,天豪公司董事长因为出来解析下为何股票天天跌。
天壕环境公司被全国几十万散户声讨，今日在股吧中骂娘排名绝对第一名……公司当出面解,"https://guba.eastmoney.com/news,300332,727718045.html",2017-11-13 20:28:13,天壕环境公司被全国几十万散户声讨，今日在股吧中骂娘排名绝对第一名……公司当出面解释……
两个字，悲哀啊，出的人会不会后悔的。,"https://guba.eastmoney.com/news,300332,727608450.html",2017-11-13 15:06:20,呵呵
6.81满仓干了,"https://guba.eastmoney.com/news,300332,727828751.html",2017-11-14 04:00:24,有钱赚了哈哈哈
有人故意做空，建议公司找理由停牌，起码董事长站出来声讨一下，不然难免有配合做空者,"https://guba.eastmoney.com/news,300332,727751658.html",2017-11-13 21:59:13,有人故意做空，建议公司找理由停牌，起码董事长站出来声讨一下，不然难免有配合做空者洗劫小散的嫌疑。
要想炒股不亏钱，一个办法就是离开这骗人的股市。明天就割肉，迟点肉都没得割的了。,"https://guba.eastmoney.com/news,300332,727754375.html",2017-11-13 22:06:52,要想炒股不亏钱，一个办法就是离开这骗人的股市。明天就割肉，迟点肉都没得割的了。 只能刮骨疗伤了。岂不是更痛。对一个跌得深不见底的股，不觉得十分害怕的吗？
十大短线炒股技巧让你叱咤股市,"https://guba.eastmoney.com/news,300332,727768208.html",2017-11-13 22:46:10,中国经济三个增长阶段！
天豪环境公司。不出来当面澄清下吗。这么多股民相信你公司。结果从7月份就跌到现在。,"https://guba.eastmoney.com/news,300332,727699761.html",2017-11-13 19:35:44,天豪环境公司。不出来当面澄清下吗。这么多股民相信你公司。结果从7月份就跌到现在。a股当中有那个股票有你垃圾
天壕环境:关于与中国石油天然气管道工程有限公司签订战略合作协议的公告 证券代码：,"https://guba.eastmoney.com/news,300332,727683946.html",2017-11-13 18:46:05,"天壕环境:关于与中国石油天然气管道工程有限公司签订战略合作协议的公告
证券代码：300332 证券简称：天壕环境 公告编号：2015-095
天壕环境股份有限公司
关于与中国石油天然气管道工程有限公司签订战略合作协议的公告
本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。
一、协议概述
天壕环境股份有限公司（以下简称“公司”或“天壕环境”）与中国石油天然气管道工程有限公司（中国石油天然气管道局管道设计院）（以下简称“CPPE”）于2015年9月28日签订了《战略合作协议》，双方按照互惠互利、优势互补和共同发展的原则，确定战略伙伴关系。
二、合作方介绍
企业名称：中国石油天然气管道工程有限公司
成立日期：2000年2月17日
注册地址：廊坊市广阳区和平路146号
企业类型：有限责任公司（自然人投资或控股的法人独资）
注册资本：14413.6万人民币
法定代表人：赵玉建
主营业务：CPPE（中国石油天然气管道局管道设计院）是中国管道勘察设计最前沿的技术支持方，承担了国内长输管道70%以上的勘察设计任务，是以长输管道工程、油气田地面工程、大型油（气）储库工程、滩海油气开发陆上终端工程、公用工程、市政工程等领域的咨询、勘察、设计、储运技术研究、项目管理、监理等为主营业务的大型跨国工程勘察咨询设计企业。
CPPE与公司不存在关联关系。
三、协议主要内容
1.油气长输管线节能减排、资源化利用技术和项目的合作开发
合作双方同意在下述领域开展合作，合作方式视具体情况另行商定，合作内容包括但不限于如下：
1)光热与压气站余热联合循环发电项目的合作开发；
2)燃料电池技术在油气长输管线上的应用开发；
3)燃气管线压力能发电技术的合作开发；
4) LNG冷能利用技术的合作开发；
5)天然气分布式应用项目的合作开发；
6)资源化利用业务领域的合作，如油泥、油渣、化工危废品等的无害化处理和资源回收等。
2.勘察设计业务的合作
合作双方同意，在引用市场竞争机制的前提下，相互参与对方的勘察设计业务，如：CPPE参与公司控股子公司投资建设的天然气管线、煤层气区块、页岩气区块开发等工程勘察设计业务，公司及其控股子公司参与CPPE总承包工程的新能源发电勘察设计业务。
四、协议对公司的影响
本合作协议的签订，标志着公司与CPPE在天然气管道及相关领域的节能减排和清洁资源利用方面展开正式合作。双方将共同在天然气管道余热和余压利用、光热利用、LNG及天然气相关领域深度合作开发相关资源和技术，实现优势互补，有利于公司进一步加大在天然气相关产业的布局，将对公司未来的业务发展带来新的市场空间。
五、备查文件
《战略合作协议》
特此公告。
天壕环境股份有限公司
董事会
2015年9月29日
点击查看PDF原文
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
天壕环境:关于变更部分募集资金用途的公告,"https://guba.eastmoney.com/news,300332,727098474.html",2017-11-10 19:30:28,"公告日期：2017-11-11
证券代码：300332 证券简称：天壕环境 公告编号：2017-106



天壕环境股份有限公司



关于变更部分募集资金用途的公告



本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。



一、变更募集资金投资项目的概述



（一）募集资金到位及使用情况



经中国证券监督管理委员会（以下简称“中国证监会”）《关于核准天壕环境股份有限公司向西藏君升恒齐电子科技有限公司等发行股份购买资产并募集配套资金的批复》（证监许可[2016]3062号）核准，天壕环境获准非公开发行不超过63,611,503股新股募集本次发行股份购买资产的配套资金。公司已向湖北省国有资本运营有限公司、苏州厚扬启航投资中心（有限合伙）、新疆沣华盛鼎股权投资管理有限公司和自然人肖双田非公开发行普通股63,611,503股募集本次交易的配套募集资金。截至2016年12月29日，公司开立的募集资金专户已收到募集资金总额人民币524,158,784.72元，扣除与发行有关的费用后，募集资金净额为人民币508,358,784.72元。上述资金到位情况经信永中和会计师事务所（特殊普通合伙）验证，并出具了XYZH/2016BJA20746号《验资报告》。



根据公司第三届董事会第二次会议和第三届监事会第二次会议相关决议，公司使用募集资金12,446,109.59元置换了预先已投入募投项目的自筹资金，全部用于日照赛诺膜组件及环保装备制造项目的资金置换。



截至2017年11月3日，原募集资金投资项目的具体情况如下表所示：



序号 原募集资金投资项目 投资总额 拟使用的募集资 累计投入金额（万元）



（万元） 金总额（万元）



1 支付本次交易的现金对价 35,584.12 35,584.12 35,584.12



2 日照赛诺膜组件及环保装 36,000.00 16,831.76 3,005.90



备制造项目



序号 原募集资金投资项目 投资总额 拟使用的募集资 累计投入金额（万元）



（万元） 金总额（万元）



合计 71,584.12 52,415.88 38,590.02



截至2017年11月3日，本次交易的现金对价已完成支付，日照赛诺膜组件



及环保装备制造项目已投入3,005.90万元，其中募集资金专户项目款3,000万



元，利息5.90万元。



截至2017年11月3日，公司的募集资金余额总计为14,023.19万元，其中



公司募集资金专户余额为14,023.19万元（包含利息收入191.43万元），购买理



财产品余额0万元。



（二）本次募集资金投资项目变更情况



公司于2017年11月10日召开第三届董事会第九次会议，审议通过了《关



于变更部分募集资金用途的议案》，公司董事会同意将原募投项目“日照赛诺膜组件及环保装备制造项目”拟投入的募集资金14,021.88万元用于“甘河工业园区工业废水集中处理项目”（以下简称“甘河项目”）、“日照钢铁精品基地项目（一期）污水处理厂项目（以下简称“日照污水项目”）”、“日照钢铁精品基地项目（一期）海水淡化厂工程项目”（以下简称“日照海淡项目”）、“天津市青沅临港再生水厂项目”（以下简称“青沅临港项目”）、“膜技术与工程研究中心项目”（以下简称“研究中心项目”）。本次变更募投项目涉及的总金额14,021.88万元（实际投入时将另外包含已产生的利息）占公司本次发行股份购买资产配套资金募集净额的27.58%。本次变更事项尚需提交股东大会审议通过。



二、变更募集资金投向项目的原因



（一）原募投项目计划和实际投资情况



本次拟变更的原募集资金投资项目为日照赛诺膜组件及环保装备制造项目，由上市公司全资子公司北京赛诺水务科技有限公司（以下简称“赛诺水务”）之控股子公司日照赛诺水务科技有限公司（以下简称“日照赛诺”）负责实施，根据原项目实施计划，建成后可年产超滤膜组件 6……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
套了那么久，后悔8.5元以上没有卖!,"https://guba.eastmoney.com/news,300332,727735679.html",2017-11-13 21:16:40,而今变成这般模样，都是短命机构干的折寿事
天壕环境:第三届监事会第五次会议决议的公告,"https://guba.eastmoney.com/news,300332,727098458.html",2017-11-10 19:30:28,"公告日期：2017-11-11
 证券代码：300332 证券简称：天壕环境 公告编号：2017-110



天壕环境股份有限公司



第三届监事会第五次会议决议的公告



本公司及监事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。



一、本次监事会会议的召开情况



天壕环境股份有限公司（以下简称“公司”）第三届监事会第五次会议于2017



年11月10日（周五）下午15:00在公司会议室召开。本次监事会会议通知已于



2017年11月7日发出。会议应到监事3名，实到监事3名。会议由监事会主席



关敬如召集并主持。本次会议的召集及召开程序符合《公司法》等有关法律、行政法规、部门规章、规范性文件及《公司章程》的规定。



二、监事会会议审议情况



全体监事经审议通过了以下议案：



1、以3票赞成、0票反对、0票弃权审议通过了《关于变更部分募集资金



用途的议案》。



监事会一致认为：本次变更部分募集资金项目用途，有利于公司提高募集资金使用效率，符合了维护全体股东利益的需要，符合《深圳证券交易所创业板上市公司规范运作指引》、《深圳证券交易所上市公司募集资金管理办法》等相关法律、法规、规范性文件的相关规定，具备合理性、合规性。因此，全体监事对该议案发表同意的意见。



本议案尚需提交公司2017年第七次临时股东大会审议通过。



公司董事会、独立董事、保荐机构均发表了明确的同意意见。



详见公司于同日刊登在巨潮资讯网（http://www.cninfo.com.cn）的相关公告



三、备查文件



1、第三届监事会第五次会议决议



特此公告。



天壕环境股份有限公司



监事会



2017年11月10日




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
今天买了,"https://guba.eastmoney.com/news,300332,725706808.html",2017-11-06 18:52:22,中线票----今天上午买了，明天跌再加。
主力牢牢的控制股价，一点一点的往下砸，每到关键时候就砸一下，刚想抬头就砸一下，目,"https://guba.eastmoney.com/news,300332,727579654.html",2017-11-13 14:16:11,主力牢牢的控制股价，一点一点的往下砸，每到关键时候就砸一下，刚想抬头就砸一下，目的何为，真流氓。
公司肯定有什么大问题，不然基金为什么拼命出逃？不解，这不是砸盘手法所为。,"https://guba.eastmoney.com/news,300332,727571067.html",2017-11-13 14:02:01,公司肯定有什么大问题，不然基金为什么拼命出逃？不解，这不是砸盘手法所为。
